ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
FNB0x209125,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,13,4,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",3,16,14.62,7,Standard,2576.96,23.89112841,14 Years and 1 Months,Yes,107.4631288,325.9812723,Low_spent_Medium_value_payments,188.1820989
FNB0x209126,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,13,4,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",8,16,14.62,7,_,2576.96,25.63950775,14 Years and 2 Months,Yes,107.4631288,295.5944242,!@9#%8,228.568947
FNB0x209127,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,13,4,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",8,16,14.62,7,Standard,2576.96,30.03620455,14 Years and 3 Months,Yes,107.4631288,173.5551909,High_spent_Small_value_payments,320.6081803
FNB0x209128,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,7,1,Student Loan,3,7,6.53,1,Good,1262.52,35.61251174,NA,No,28.16283872,32.58936416,!@9#%8,540.7341305
FNB0x209129,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,7,1,Student Loan,3,7,10.53,3,Good,1262.52,33.67636396,19 Years and 7 Months,No,28.16283872,73.70275904,High_spent_Medium_value_payments,509.6207356
FNB0x209130,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,4196,1,Student Loan,3,7,6.53,3,_,1262.52,40.30902072,19 Years and 8 Months,No,28.16283872,232.3091642,Low_spent_Medium_value_payments,381.0143304
FNB0x209131,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,7,1,Student Loan,3,10,1.53,3,Good,1262.52,36.64881362,19 Years and 9 Months,No,28.16283872,71.84022871,High_spent_Medium_value_payments,511.4832659
FNB0x209132,CUS_0x9asd,January,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,27,5_,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, and Mortgage Loan",41,15,23.59,13,Bad,2801.32,34.39578373,5 Years and 7 Months,NM,88.28071514,64.80726501,High_spent_Large_value_payments,398.6221865
FNB0x209133,CUS_0x9asd,February,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,27,5,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, and Mortgage Loan",41,15,23.59,13,Bad,2801.32,33.50817558,5 Years and 8 Months,Yes,88.28071514,111.5463847,Low_spent_Small_value_payments,401.8830669
FNB0x209134,CUS_0x9asd,March,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,27,5,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, and Mortgage Loan",42,15,23.59,13,Bad,2801.32,30.4108382,5 Years and 9 Months,NM,88.28071514,97.03584346,Low_spent_Large_value_payments,396.3936081
FNB0x209135,CUS_0x9asd,April,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,27,5,"Auto Loan, Mortgage Loan, Student Loan, Payday Loan, and Mortgage Loan",41,15,18.59,13,Bad,2801.32,25.45409745,5 Years and 10 Months,Yes,88.28071514,139.4194042,Low_spent_Medium_value_payments,364.0100473
FNB0x209136,CUS_0x9asd,May,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,20,9,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Auto Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Auto Loan",13,24,6.62,12,Bad,2421.89,25.5075612,9 Years and 1 Months,NM,181.2591115,40.36811611,High_spent_Medium_value_payments,295.6752724
FNB0x209137,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,20,9,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Auto Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Auto Loan",22,24,-5.38,12,Bad,2421.89,24.81520562,9 Years and 2 Months,Yes,284.7214833,103.298416,High_spent_Medium_value_payments,232.7449725
FNB0x209138,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,20,9,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Auto Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Auto Loan",13,22,0.62,12,Bad,2421.89,31.56414308,9 Years and 3 Months,Yes,284.7214833,90.14913205,High_spent_Medium_value_payments,245.8942564
FNB0x209139,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,20,9,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Auto Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Auto Loan",17,24,0.62,12,Bad,2421.89,27.70522403,9 Years and 4 Months,Yes,284.7214833,50.71190134,High_spent_Medium_value_payments,285.3314871
FNB0x209140,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,4,1,Debt Consolidation Loan,2,3000,9.77,1,_,116.94,38.07418382,30 Years and 7 Months,No,82.56196565,228.4304895,High_spent_Large_value_payments,1417.045878
FNB0x209141,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,4,1,Debt Consolidation Loan,2,8,9.77,1,Good,116.94,43.84312032,30 Years and 8 Months,No,82.56196565,246.4667665,High_spent_Medium_value_payments,1409.009601
FNB0x209142,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,4,-100,Debt Consolidation Loan,-3,11,7.77,1,_,116.94,39.47256323,30 Years and 9 Months,No,82.56196565,154.948689,High_spent_Large_value_payments,1490.527679
FNB0x209143,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,4,1,Debt Consolidation Loan,2,10,3.77,1,Good,116.94,33.80525578,NA,No,82.56196565,776.059257,Low_spent_Medium_value_payments,909.4171107
FNB0x209144,CUS_0x9asd,January,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,27,-100,"Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",38,,_,10,Bad,2493.18,33.48498911,NA,Yes,184.6756463,,High_spent_Medium_value_payments,393.5523167
FNB0x209145,CUS_0x9asd,February,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,27,7,"Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",41,21,-2.96,10,Bad,2493.18,34.35352851,13 Years and 10 Months,Yes,184.6756463,78.09197716,High_spent_Large_value_payments,439.1443765
FNB0x209146,CUS_0x9asd,March,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,27,7,"Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",41,24,3.04,10,Bad,2493.18,28.33362107,13 Years and 11 Months,Yes,184.6756463,68.72264537,!@9#%8,458.5137083
FNB0x209147,CUS_0x9asd,April,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,27,7,"Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",41,24,3.04,10,Bad,2493.18_,36.80190385,14 Years and 0 Months,Yes,184.6756463,195.6117645,High_spent_Medium_value_payments,331.6245892
FNB0x209148,CUS_0x9asd,May,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,11,1,Not Specified,5,6,4.23,6,Good,482.5,38.47859983,26 Years and 1 Months,No,23.1725825,28.59785106,High_spent_Large_value_payments,496.2301498
FNB0x209149,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,11,1,Not Specified,5,9,4.23,6,_,482.5,39.55621186,26 Years and 2 Months,No,23.1725825,66.83979481,High_spent_Medium_value_payments,467.988206
FNB0x209150,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,11,1,Not Specified,0,6,4.23,6,Good,482.5,31.30066594,26 Years and 3 Months,No,23.1725825,236.8432327,Low_spent_Large_value_payments,317.9847681
FNB0x209151,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,11,1_,Not Specified,5,4,_,6,Good,482.5,40.65725495,26 Years and 4 Months,No,23.1725825,57.14262438,High_spent_Large_value_payments,467.6853765
FNB0x209152,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,6,0,,10,11,3.79,4,Good,861.13,29.40866093,19 Years and 5 Months,No,0,,High_spent_Large_value_payments,477.356123
FNB0x209153,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,6,0,,5,10,4.79,4,Good,861.13,39.03771834,NA,NM,0,38.94746832,High_spent_Medium_value_payments,477.557115
FNB0x209154,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,5029,0,,10,11_,4.79,4,_,861.13,33.37760644,19 Years and 7 Months,No,0,45.98392504,High_spent_Medium_value_payments,470.5206583
FNB0x209155,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,6,0,,5,13,4.79,4,_,861.13,24.83831894,19 Years and 8 Months,NM,17044,227.2291963,Low_spent_Large_value_payments,309.275387
FNB0x209156,CUS_0x9asd,January,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,2,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",15,13,0.57,3,Good,1351.42,38.77216516,23 Years and 11 Months,No,241.6056743,213.1448192,High_spent_Large_value_payments,708.5857565
FNB0x209157,CUS_0x9asd,February,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,2,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",15,14,0.57,6,Good,1351.42,25.8027657,24 Years and 0 Months,No,48487,601.5576358,Low_spent_Small_value_payments,370.1729399
FNB0x209158,CUS_0x9asd,March,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,2,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",15,11,_,6,Good,1351.42,24.97785207,24 Years and 1 Months,No,241.6056743,414.5744238,Low_spent_Medium_value_payments,547.1561519
FNB0x209159,CUS_0x9asd,April,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,2,4,"Mortgage Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",18,14,-6.43,6,Good,1351.42,39.664012,24 Years and 2 Months,No,241.6056743,161.5041667,High_spent_Large_value_payments,760.226409
FNB0x209160,CUS_0x9asd,May,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,19,4,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",8,17,9.15,5,Standard,173.09,32.4539886,30 Years and 1 Months,No,276.4513296,104.1520604,Low_spent_Small_value_payments,351.0440167
FNB0x209161,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,19,-100,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",9,20,9.15,1212,_,173.09,27.46522608,30 Years and 2 Months,No,276.4513296,75.32147052,Low_spent_Large_value_payments,359.8746066
FNB0x209162,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,19,4,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",6,,9.15,5,Standard,173.09,27.59178484,30 Years and 3 Months,No,276.4513296,195.9230037,!@9#%8,249.2730735
FNB0x209163,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,19,4_,"Student Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",5,20,11.15,5,Standard,173.09,33.73664764,30 Years and 4 Months,No,276.4513296,48.76109232,High_spent_Medium_value_payments,366.4349848
FNB0x209164,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,19,6,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Student Loan, Not Specified, and Debt Consolidation Loan",33,15,26.44,8,Bad,4896.77,25.27373484,2 Years and 6 Months,Yes,228.8161049,106.4427536,High_spent_Small_value_payments,425.2543914
FNB0x209165,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,19,6,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Student Loan, Not Specified, and Debt Consolidation Loan",34,15,31.44,8,Bad,4896.77,39.36890441,2 Years and 7 Months,NM,228.8161049,85.61451501,High_spent_Large_value_payments,426.0826301
FNB0x209166,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,19,-100,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Student Loan, Not Specified, and Debt Consolidation Loan",33,12,26.44,8,Bad,4896.77,35.97439269,2 Years and 8 Months,Yes,228.8161049,83.23456833,High_spent_Medium_value_payments,438.4625767
FNB0x209167,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,19,-100,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Student Loan, Not Specified, and Debt Consolidation Loan",33,15,26.44,8,Bad,4896.77,37.61641666,NA,Yes,228.8161049,292.0717509,Low_spent_Small_value_payments,269.6253942
FNB0x209168,CUS_0x9asd,January,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,1851,1,Not Specified,21,7,4.11,7,Good,626.72,33.04221495,23 Years and 5 Months,No,22.45599512,281.5295509,!@9#%8,342.987454
FNB0x209169,CUS_0x9asd,February,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,6,1,Not Specified,21,8,5.11,7,_,626.72,29.21149855,23 Years and 6 Months,No,17849,49.69999339,High_spent_Medium_value_payments,534.8170115
FNB0x209170,CUS_0x9asd,March,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,6,1,Not Specified,21,,9.11,7,Good,626.72,34.75504844,23 Years and 7 Months,No,22.45599512,130.5601822,High_spent_Medium_value_payments,453.9568226
FNB0x209171,CUS_0x9asd,April,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,6,1,Not Specified,21,7,5.11,7,Good,626.72,31.60273009,23 Years and 8 Months,NM,22.45599512,296.9212831,Low_spent_Small_value_payments,327.5957217
FNB0x209172,CUS_0x9asd,May,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,8,3,"Mortgage Loan, Personal Loan, and Payday Loan",30,14_,8.24,6,Standard,2201.14,29.73939293,NA,Yes,129.1617581,210.3074463,Low_spent_Large_value_payments,383.2267957
FNB0x209173,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,8,3,"Mortgage Loan, Personal Loan, and Payday Loan",26,14,8.24,6,Standard,2201.14,30.42187704,NA,Yes,129.1617581,148.3661585,High_spent_Medium_value_payments,425.1680835
FNB0x209174,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,8,3_,"Mortgage Loan, Personal Loan, and Payday Loan",26,14,8.24,6,Standard,2201.14,33.8467457,NA,Yes,129.1617581,__10000__,High_spent_Large_value_payments,450.6564549
FNB0x209175,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,8,3,"Mortgage Loan, Personal Loan, and Payday Loan",27,14,8.24,6,_,2201.14,34.41903751,17 Years and 6 Months,Yes,129.1617581,202.9380417,Low_spent_Small_value_payments,410.5962003
FNB0x209176,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,15,5,"Debt Consolidation Loan, Student Loan, Not Specified, Credit-Builder Loan, and Auto Loan",24,,12.47,12,Standard,1080.51,34.85658032,8 Years and 1 Months,Yes,273.9523723,270.5754283,Low_spent_Small_value_payments,309.6766994
FNB0x209177,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,15,5,"Debt Consolidation Loan, Student Loan, Not Specified, Credit-Builder Loan, and Auto Loan",24,8,12.47,12,Standard,1080.51,36.52813008,8 Years and 2 Months,Yes,273.9523723,159.1444378,High_spent_Medium_value_payments,381.1076899
FNB0x209178,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,15,5,"Debt Consolidation Loan, Student Loan, Not Specified, Credit-Builder Loan, and Auto Loan",24,8,12.47,12,Standard,1080.51,31.21504175,8 Years and 3 Months,Yes,273.9523723,202.7795963,High_spent_Medium_value_payments,337.4725314
FNB0x209179,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,15,5,"Debt Consolidation Loan, Student Loan, Not Specified, Credit-Builder Loan, and Auto Loan",25,7,12.47,12,Standard,1080.51,35.05824225,8 Years and 4 Months,Yes,64259,180.5314983,!@9#%8,359.7206294
FNB0x209180,CUS_0x9asd,January,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,21,9,"Credit-Builder Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",39,24,26.24,12,_,4397.24,30.95182262,10 Years and 11 Months,Yes,111.6369997,,Low_spent_Medium_value_payments,171.9395258
FNB0x209181,CUS_0x9asd,February,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,21,9,"Credit-Builder Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",39,24,26.24,12,_,4397.24,34.96821508,11 Years and 0 Months,Yes,111.6369997,112.227096,Low_spent_Small_value_payments,168.6354877
FNB0x209182,CUS_0x9asd,March,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,21,9,"Credit-Builder Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",39,24,26.24,12,Bad,4397.24,38.40607071,11 Years and 1 Months,Yes,111.6369997,49.71695723,Low_spent_Small_value_payments,231.1456264
FNB0x209183,CUS_0x9asd,April,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,21,9,"Credit-Builder Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan, Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",39,24,26.24,12,Bad,4397.24,35.22922608,11 Years and 2 Months,Yes,111.6369997,36.6341321,Low_spent_Small_value_payments,244.2284515
FNB0x209184,CUS_0x9asd,May,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,21,7,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",18,17,15.88,9,_,2709.07,37.00617573,13 Years and 3 Months,Yes,161.292233,105.8931068,High_spent_Medium_value_payments,329.4664102
FNB0x209185,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,21,7,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",14,14,15.88,9,Bad,2709.07,26.19346895,13 Years and 4 Months,Yes,161.292233,256.3693802,Low_spent_Small_value_payments,218.9901367
FNB0x209186,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,21,-100,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",18,,15.88,12,Bad,2709.07,23.80739693,13 Years and 5 Months,Yes,161.292233,122.4621489,Low_spent_Small_value_payments,352.8973681
FNB0x209187,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,21,7,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",18,16,15.88,12,_,2709.07,37.30216128,13 Years and 6 Months,Yes,161.292233,101.9372824,High_spent_Medium_value_payments,333.4222346
FNB0x209188,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,8,4,"Auto Loan, Not Specified, Auto Loan, and Payday Loan",-3,1,0.59,4,Good,750.66,28.34299921,29 Years and 9 Months,No,485.4907417,860.3293931,Low_spent_Large_value_payments,300.2688652
FNB0x209189,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,8,4,"Auto Loan, Not Specified, Auto Loan, and Payday Loan",2,1,0.59,4,Good,750.66,36.93411129,29 Years and 10 Months,NM,485.4907417,1042.222314,Low_spent_Medium_value_payments,128.3759442
FNB0x209190,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,8,4,"Auto Loan, Not Specified, Auto Loan, and Payday Loan",2,1,3.59,4,_,750.66,32.7134588,29 Years and 11 Months,No,485.4907417,183.3118213,High_spent_Large_value_payments,947.286437
FNB0x209191,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,8,4,"Auto Loan, Not Specified, Auto Loan, and Payday Loan",2,1,0.59,410,Good,750.66,32.69931269,30 Years and 0 Months,No,485.4907417,411.2752846,High_spent_Medium_value_payments,729.3229737
FNB0x209192,CUS_0x9asd,January,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,15,9,"Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,23,1.47,13,Bad,4791.08,34.38151077,NA,Yes,206.0221148,344.8952114,Low_spent_Small_value_payments,28.64500717
FNB0x209193,CUS_0x9asd,February,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,15,9,"Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,24,1.47,13,Bad,4791.08,25.82855764,7 Years and 11 Months,Yes,206.0221148,161.1231565,Low_spent_Small_value_payments,212.417062
FNB0x209194,CUS_0x9asd,March,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,15,9,"Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,24,1.47,13,Bad,4791.08,31.92393279,8 Years and 0 Months,Yes,206.0221148,157.3140456,High_spent_Small_value_payments,186.2261729
FNB0x209195,CUS_0x9asd,April,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,15,9,"Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,24,-1.53,13,Bad,4791.08,41.11375726,8 Years and 1 Months,Yes,206.0221148,111.2412813,Low_spent_Large_value_payments,242.2989373
FNB0x209196,CUS_0x9asd,May,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,29,7,"Payday Loan, Auto Loan, Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, and Student Loan",57,15,4.85,15,Bad,3651.67,23.37608495,8 Years and 3 Months,Yes,30.92816409,0,High_spent_Medium_value_payments,268.5853158
FNB0x209197,CUS_0x9asd,June,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,29,7,"Payday Loan, Auto Loan, Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, and Student Loan",61,14,8.85,15,Bad,3651.67,25.29385298,8 Years and 4 Months,Yes,30.92816409,14.45919242,High_spent_Small_value_payments,271.1689352
FNB0x209198,CUS_0x9asd,July,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,29,7,"Payday Loan, Auto Loan, Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, and Student Loan",60,,4.85,15,Bad,3651.67,29.66073804,8 Years and 5 Months,Yes,30.92816409,51.53714491,Low_spent_Medium_value_payments,254.0909827
FNB0x209199,CUS_0x9asd,August,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,29,7_,"Payday Loan, Auto Loan, Payday Loan, Auto Loan, Home Equity Loan, Auto Loan, and Student Loan",57,12,4.85,15,_,3651.67,31.9373081,8 Years and 6 Months,Yes,30.92816409,50.12161671,Low_spent_Small_value_payments,265.5065109
FNB0x209200,CUS_0x9asd,September,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,24,6,"Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",48,24_,29.09,13,Bad,2671.29,34.62712148,12 Years and 0 Months,Yes,229.5507827,77.48232235,High_spent_Medium_value_payments,406.518895
FNB0x209201,CUS_0x9asd,October,Sebapala Mohlotsane,37,150-77-6507,Architect,117680.84,10057.73667,5,5,24,6,"Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",53,24,30.09,,Bad,2671.29,30.4502902,12 Years and 1 Months,Yes,229.5507827,554.8378708,Low_spent_Small_value_payments,
FNB0x209202,CUS_0x9asd,November,Sebapala Mohlotsane,37,365-56-8101,Architect,117680.84,10057.73667,5,5,24,641,"Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",48,27,29.09,13,_,2671.29,24.72609638,12 Years and 2 Months,Yes,229.5507827,92.18705704,High_spent_Small_value_payments,401.8141603
FNB0x209203,CUS_0x9asd,December,Sebapala Mohlotsane,37,365-56-8101,Engineer,117680.84,10057.73667,5,5,24,6,"Home Equity Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",48,21,29.09,13,Bad,2671.29,38.0422051,12 Years and 3 Months,NM,229.5507827,171.8975634,High_spent_Small_value_payments,322.1036539
