ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
SB0xb5a7862,CUS_0x16ae,July,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,5,3,"Payday Loan, Auto Loan, and Not Specified",27,,5.49,3,Standard,1049.33,36.7538441,31 Years and 1 Months,Yes,139.5659898,212.6837124,High_spent_Medium_value_payments,808.2082977
SB0xb5a7863,CUS_0x16ae,August,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,5,3,"Payday Loan, Auto Loan, and Not Specified",29,11,5.49,3,_,1049.33,34.94718234,31 Years and 2 Months,Yes,139.5659898,223.9196749,High_spent_Large_value_payments,786.9723352
SB0xb5a7864,CUS_0x16ae,September,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,5,0,,7,8,9.8,4,Good,115.38,32.9610657,27 Years and 7 Months,No,579.1804763,250.3256458,High_spent_Medium_value_payments,971.5943542
SB0xb5a7865,CUS_0x16ae,October,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,5,0,,7,8,9.8,4,Good,115.38,38.57036818,27 Years and 8 Months,No,579.1804763,1203.076418,Low_spent_Small_value_payments,58.84358184
SB0xb5a7866,CUS_0x16ae,November,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,5,0,,7,9,9.8,4,Good,115.38,43.35433148,NA,No,41233,104.3649048,High_spent_Large_value_payments,1107.555095
SB0xb5a7867,CUS_0x16ae,December,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,5,0,,7,8,9.8,4,Good,115.38,41.29865332,27 Years and 10 Months,No,579.1804763,320.1039025,High_spent_Medium_value_payments,901.8160975
SB0xb5a7868,CUS_0x16ae,January,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,3,"Student Loan, Mortgage Loan, and Student Loan",6,5,7.21,6,Good,463.93,31.19408624,24 Years and 0 Months,No,24.12187583,84.71627408,!@9#%8,354.3367251
SB0xb5a7869,CUS_0x16ae,February,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,3,"Student Loan, Mortgage Loan, and Student Loan",10,6,7.21,6,Good,463.93,27.6663011,NA,No,24.12187583,175.8955158,Low_spent_Small_value_payments,273.1574834
SB0xb5a7870,CUS_0x16ae,March,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,3,"Student Loan, Mortgage Loan, and Student Loan",6,5,7.21,6,Good,463.93,38.79420326,24 Years and 2 Months,No,24.12187583,170.071439,Low_spent_Small_value_payments,278.9815602
SB0xb5a7871,CUS_0x16ae,April,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,3,"Student Loan, Mortgage Loan, and Student Loan",4,5,8.21,6,Good,463.93,27.44505571,NA,No,24.12187583,177.5319396,Low_spent_Medium_value_payments,261.5210596
SB0xb5a7872,CUS_0x16ae,May,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Debt Consolidation Loan,7,20,12.45,7,Standard,859.23,34.54422341,NA,Yes,17.60355966,123.1401278,Low_spent_Medium_value_payments,337.6208125
SB0xb5a7873,CUS_0x16ae,June,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Debt Consolidation Loan,7,20,12.45,7,Standard,859.23,35.61554741,28 Years and 6 Months,Yes,17.60355966,69.56754817,High_spent_Medium_value_payments,361.1933922
SB0xb5a7874,CUS_0x16ae,July,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Debt Consolidation Loan,7,20,12.45,7,Standard,859.23,32.87632716,28 Years and 7 Months,NM,17.60355966,147.9133046,Low_spent_Large_value_payments,302.8476357
SB0xb5a7875,CUS_0x16ae,August,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Debt Consolidation Loan,7,20,12.45,9,Standard,859.23,24.98008228,28 Years and 8 Months,NM,17.60355966,129.0101311,High_spent_Small_value_payments,311.7508093
SB0xb5a7876,CUS_0x16ae,September,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,2,"Credit-Builder Loan, and Credit-Builder Loan",6,7,8.84,6,Good,42.69,30.93526811,29 Years and 1 Months,No,101.4048724,303.2808572,High_spent_Medium_value_payments,869.3092704
SB0xb5a7877,CUS_0x16ae,October,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,2,"Credit-Builder Loan, and Credit-Builder Loan",10,7,8.84,6,_,42.69,36.20609314,29 Years and 2 Months,No,101.4048724,398.7363966,Low_spent_Medium_value_payments,803.853731
SB0xb5a7878,CUS_0x16ae,November,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,2,"Credit-Builder Loan, and Credit-Builder Loan",11,7,8.84,6,Good,42.69,27.29114893,29 Years and 3 Months,No,101.4048724,482.6345717,Low_spent_Large_value_payments,709.9555559
SB0xb5a7879,CUS_0x16ae,December,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,1,2,"Credit-Builder Loan, and Credit-Builder Loan",10,7,_,6,_,42.69,29.85289922,NA,No,101.4048724,573.1188026,Low_spent_Medium_value_payments,629.471325
SB0xb5a7880,CUS_0x16ae,January,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,2,"Debt Consolidation Loan, and Not Specified",8,9,10.23,3,Standard,535.64,32.23592481,18 Years and 5 Months,No,29.05979946,161.1476608,Low_spent_Large_value_payments,386.2954564
SB0xb5a7881,CUS_0x16ae,February,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,2,"Debt Consolidation Loan, and Not Specified",12,10,4.23,3,Standard,535.64,24.81578906,18 Years and 6 Months,No,29.05979946,269.1395833,Low_spent_Small_value_payments,298.3035339
SB0xb5a7882,CUS_0x16ae,March,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,2,"Debt Consolidation Loan, and Not Specified",12,9,6.23,3,Standard,535.64,32.83689344,18 Years and 7 Months,No,29.05979946,35.06399009,High_spent_Medium_value_payments,492.3791271
SB0xb5a7883,CUS_0x16ae,April,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,10,2,"Debt Consolidation Loan, and Not Specified",12,8,6.23,3,Standard,535.64,25.72384069,18 Years and 8 Months,No,29.05979946,311.787273,Low_spent_Medium_value_payments,245.6558442
SB0xb5a7884,CUS_0x16ae,May,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,26,6,"Personal Loan, Payday Loan, Not Specified, Payday Loan, Personal Loan, and Home Equity Loan",20,,12.43,14,_,1881.13,29.8987818,19 Years and 5 Months,NM,264.7628531,130.02477,High_spent_Large_value_payments,364.3933769
SB0xb5a7885,CUS_0x16ae,June,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,26,6,"Personal Loan, Payday Loan, Not Specified, Payday Loan, Personal Loan, and Home Equity Loan",20,18,12.43,14,Standard,1881.13,29.41837336,19 Years and 6 Months,NM,50225,118.6643531,High_spent_Large_value_payments,375.7537938
SB0xb5a7886,CUS_0x16ae,July,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,26,6,"Personal Loan, Payday Loan, Not Specified, Payday Loan, Personal Loan, and Home Equity Loan",20,21,17.43,14,Standard,1881.13,33.72465911,19 Years and 7 Months,Yes,264.7628531,206.7746351,!@9#%8,297.6435118
SB0xb5a7887,CUS_0x16ae,August,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,26,6,"Personal Loan, Payday Loan, Not Specified, Payday Loan, Personal Loan, and Home Equity Loan",20,17,12.43,14,_,1881.13,37.48107539,19 Years and 8 Months,Yes,264.7628531,219.535948,High_spent_Medium_value_payments,284.8821989
SB0xb5a7888,CUS_0x16ae,September,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,9,0,,26,10,6.44,7,Good,877.78,23.53145063,25 Years and 4 Months,No,0,1371.660792,Low_spent_Small_value_payments,
SB0xb5a7889,CUS_0x16ae,October,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,9,0,,27,10,6.44,7,Good,877.78,25.49607079,25 Years and 5 Months,No,0,__10000__,Low_spent_Large_value_payments,371.4079383
SB0xb5a7890,CUS_0x16ae,November,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,9,0,,21,10,6.44,7,_,877.78,30.63250562,25 Years and 6 Months,NM,0,188.0421197,High_spent_Medium_value_payments,1101.067547
SB0xb5a7891,CUS_0x16ae,December,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,9,0,,26,10,6.44,7,Good,877.78,36.87348144,25 Years and 7 Months,No,0,690.6492136,Low_spent_Medium_value_payments,628.460453
SB0xb5a7892,CUS_0x16ae,January,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,20,1,Mortgage Loan,20,21,5.6,6,Standard,466.4,40.53485115,19 Years and 4 Months,NM,32.16880014,,Low_spent_Small_value_payments,320.6757421
SB0xb5a7893,CUS_0x16ae,February,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,20,1,Mortgage Loan,20,22,5.6,6,Standard,466.4,25.45624157,19 Years and 5 Months,No,72100,140.2213498,High_spent_Medium_value_payments,603.1826001
SB0xb5a7894,CUS_0x16ae,March,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,20,1,Mortgage Loan,19,23,5.6,6,Standard,466.4,30.20338685,NA,No,32.16880014,277.3179954,High_spent_Small_value_payments,476.0859545
SB0xb5a7895,CUS_0x16ae,April,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,20,1,Mortgage Loan,24,22,5.6,6,Standard,466.4,29.0722909,19 Years and 7 Months,No,32.16880014,86.51051054,High_spent_Medium_value_payments,656.8934393
SB0xb5a7896,CUS_0x16ae,May,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,19,4,"Payday Loan, Not Specified, Personal Loan, and Student Loan",16,,11.23,2,Standard,1390.77,24.08061738,23 Years and 0 Months,No,111.9106046,103.402292,Low_spent_Medium_value_payments,372.3866868
SB0xb5a7897,CUS_0x16ae,June,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,19,4,"Payday Loan, Not Specified, Personal Loan, and Student Loan",16,15,11.23,2,Standard,1390.77,23.5877265,NA,No,111.9106046,370.7920009,Low_spent_Small_value_payments,114.9969779
SB0xb5a7898,CUS_0x16ae,July,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,19,4,"Payday Loan, Not Specified, Personal Loan, and Student Loan",16,15,11.23,1845,Standard,1390.77,34.0738516,23 Years and 2 Months,No,111.9106046,78.21511844,High_spent_Medium_value_payments,367.5738603
SB0xb5a7899,CUS_0x16ae,August,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,19,4,"Payday Loan, Not Specified, Personal Loan, and Student Loan",20,15,11.23,2,Standard,1390.77,32.65696438,23 Years and 3 Months,No,111.9106046,93.62099136,High_spent_Medium_value_payments,352.1679874
SB0xb5a7900,CUS_0x16ae,September,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,15,2,"Credit-Builder Loan, and Auto Loan",20,,12.38,7,Standard,1697.41,30.2783954,14 Years and 7 Months,Yes,47.77769516,172.692005,Low_spent_Medium_value_payments,320.5574665
SB0xb5a7901,CUS_0x16ae,October,Letsie Molapo,51,567-87-6871,Musician,51034.12,4499.843333,6,4,15,2,"Credit-Builder Loan, and Auto Loan",20,11,9.38,7,Standard,1697.41,34.24017867,14 Years and 8 Months,Yes,47.77769516,111.4436234,Low_spent_Medium_value_payments,381.8058481
SB0xb5a7902,CUS_0x16ae,November,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,15,2,"Credit-Builder Loan, and Auto Loan",20,,9.38,10,_,1697.41,30.24572223,14 Years and 9 Months,Yes,47.77769516,109.6897216,Low_spent_Large_value_payments,373.5597499
SB0xb5a7903,CUS_0x16ae,December,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,15,2,"Credit-Builder Loan, and Auto Loan",15,11,6.38,10,Standard,1697.41,29.40888168,14 Years and 10 Months,Yes,47.77769516,86.18726302,High_spent_Medium_value_payments,377.0622085
SB0xb5a7904,CUS_0x16ae,January,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,6,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,6,6.02,4,Standard,1228.86,26.64234762,28 Years and 9 Months,Yes,50.81084813,68.17517781,High_spent_Small_value_payments,300.3140574
SB0xb5a7905,CUS_0x16ae,February,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,6,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,12,16.02,4,Standard,1228.86,32.82176443,28 Years and 10 Months,Yes,50.81084813,153.0697395,Low_spent_Small_value_payments,245.4194957
SB0xb5a7906,CUS_0x16ae,March,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,6,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,8,13.02,4,Standard,1228.86,37.28669976,28 Years and 11 Months,Yes,50.81084813,75.02966767,Low_spent_Small_value_payments,323.4595675
SB0xb5a7907,CUS_0x16ae,April,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,6,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,9,9.02,4,_,1228.86,34.65475612,29 Years and 0 Months,Yes,50.81084813,101.7483537,Low_spent_Medium_value_payments,286.7408815
SB0xb5a7908,CUS_0x16ae,May,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Student Loan,5,14,15.11,4,Standard,1276.23,40.10315701,32 Years and 9 Months,No,24.29659339,131.7744668,High_spent_Medium_value_payments,540.5144398
SB0xb5a7909,CUS_0x16ae,June,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Student Loan,5,13,8.11,4,Standard,1276.23,34.58788812,32 Years and 10 Months,No,24.29659339,261.8032824,Low_spent_Medium_value_payments,440.4856242
SB0xb5a7910,CUS_0x16ae,July,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,10,-100,Student Loan,9,13,8.11,4,Standard,1276.23,30.95283105,32 Years and 11 Months,No,24.29659339,119.8483449,High_spent_Medium_value_payments,552.4405617
SB0xb5a7911,CUS_0x16ae,August,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,10,1,Student Loan,2,,8.11,4,Standard,1276.23,31.90389818,33 Years and 0 Months,No,24.29659339,,High_spent_Small_value_payments,478.9593068
SB0xb5a7912,CUS_0x16ae,September,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,8,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",25,10,12,6,Standard,940.36,30.76004615,32 Years and 10 Months,Yes,176.2048723,75.4182919,Low_spent_Large_value_payments,408.2682113
SB0xb5a7913,CUS_0x16ae,October,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,8,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",25,10,12,6,Standard,940.36,39.06892723,NA,Yes,176.2048723,220.0743881,Low_spent_Large_value_payments,263.6121151
SB0xb5a7914,CUS_0x16ae,November,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,8,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",25,10,12,6,Standard,940.36,34.93542265,NA,Yes,176.2048723,227.5755981,Low_spent_Large_value_payments,256.1109051
SB0xb5a7915,CUS_0x16ae,December,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,8,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",25,10,12,6,Standard,940.36_,33.8046487,33 Years and 1 Months,Yes,176.2048723,303.2548884,Low_spent_Small_value_payments,200.4316149
SB0xb5a7916,CUS_0x16ae,January,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,7,2_,"Payday Loan, and Credit-Builder Loan",6,18,11.8,3,Good,787.15,39.88579881,32 Years and 1 Months,NM,169.5991975,678.0971372,Low_spent_Medium_value_payments,338.3089986
SB0xb5a7917,CUS_0x16ae,February,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,7,2,"Payday Loan, and Credit-Builder Loan",5,18,11.8,3,Good,787.15,38.07124746,32 Years and 2 Months,No,169.5991975,735.6364847,!@9#%8,270.7696511
SB0xb5a7918,CUS_0x16ae,March,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,7,2_,"Payday Loan, and Credit-Builder Loan",4,16,11.8,3,Good,787.15,33.86920795,32 Years and 3 Months,No,169.5991975,911.6590958,Low_spent_Medium_value_payments,104.74704
SB0xb5a7919,CUS_0x16ae,April,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,7,2,"Payday Loan, and Credit-Builder Loan",5,18,11.8,3,Good,787.15,28.53835789,32 Years and 4 Months,No,169.5991975,900.6807679,Low_spent_Medium_value_payments,115.7253679
SB0xb5a7920,CUS_0x16ae,May,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,28,8,"Debt Consolidation Loan, Payday Loan, Auto Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",45,20,20.54,10,Bad,2939.44,27.13821376,11 Years and 9 Months,Yes,418.7466986,464.636834,High_spent_Small_value_payments,46.84280073
SB0xb5a7921,CUS_0x16ae,June,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,28,8,"Debt Consolidation Loan, Payday Loan, Auto Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",47,20,_,10,Bad,2939.44,27.97913319,11 Years and 10 Months,Yes,418.7466986,203.6863088,High_spent_Medium_value_payments,297.793326
SB0xb5a7922,CUS_0x16ae,July,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,28,8,"Debt Consolidation Loan, Payday Loan, Auto Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",47,17,21.54,12,Bad,2939.44,25.52320098,11 Years and 11 Months,Yes,418.7466986,237.9606506,Low_spent_Small_value_payments,303.5189841
SB0xb5a7923,CUS_0x16ae,August,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,28,8,"Debt Consolidation Loan, Payday Loan, Auto Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",47,18,20.54,12,_,2939.44,31.13186057,12 Years and 0 Months,Yes,418.7466986,87.38145654,High_spent_Large_value_payments,404.0981782
SB0xb5a7924,CUS_0x16ae,September,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,31,6,"Not Specified, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",57,17,9.26,12,Bad,2065.06,27.94453168,5 Years and 10 Months,Yes,97.90326985,24.04205648,Low_spent_Medium_value_payments,299.7100594
SB0xb5a7925,CUS_0x16ae,October,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,31,6,"Not Specified, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",57,20,9.26,12,Bad,2065.06,38.40559371,5 Years and 11 Months,Yes,97.90326985,42.12582073,Low_spent_Large_value_payments,271.6262951
SB0xb5a7926,CUS_0x16ae,November,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,31,6,"Not Specified, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",57,20,9.26,12,Bad,2065.06,35.55036705,6 Years and 0 Months,Yes,97.90326985,92.76456659,Low_spent_Small_value_payments,240.9875493
SB0xb5a7927,CUS_0x16ae,December,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,31,6,"Not Specified, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",58,20,8.26,12,Bad,2065.06,30.89556467,NA,NM,97.90326985,81.13039211,!@9#%8,242.6217238
SB0xb5a7928,CUS_0x16ae,January,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,1,0,,19,19,5.21,,Standard,896.63,29.95774233,26 Years and 9 Months,No,0,328.5867628,Low_spent_Medium_value_payments,471.3807372
SB0xb5a7929,CUS_0x16ae,February,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,1,0,,14,19,8.21,4,Standard,896.63,37.10233901,26 Years and 10 Months,No,0,209.543462,High_spent_Medium_value_payments,560.424038
SB0xb5a7930,CUS_0x16ae,March,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,1,0,,19,19,5.21,4,_,896.63,38.38272009,26 Years and 11 Months,No,0,__10000__,Low_spent_Small_value_payments,378.4280998
SB0xb5a7931,CUS_0x16ae,April,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,1,0,,19,19,1.21,4,Standard,896.63,38.75362071,27 Years and 0 Months,No,0,197.147394,Low_spent_Medium_value_payments,602.820106
SB0xb5a7932,CUS_0x16ae,May,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,33,5,"Student Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Home Equity Loan",33,17,27.01,14,Bad,4230.46,31.45318961,4 Years and 6 Months,NM,66.05246032,113.4486239,Low_spent_Medium_value_payments,254.5537491
SB0xb5a7933,CUS_0x16ae,June,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,33,5,"Student Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Home Equity Loan",33,18,_,14,_,4230.46,34.4908057,4 Years and 7 Months,NM,66.05246032,180.2636015,Low_spent_Small_value_payments,197.7387715
SB0xb5a7934,CUS_0x16ae,July,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,33,5,"Student Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Home Equity Loan",33,17,26.01,14,Bad,4230.46,22.27586556,4 Years and 8 Months,Yes,66.05246032,133.5626192,Low_spent_Large_value_payments,224.4397538
SB0xb5a7935,CUS_0x16ae,August,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,33,5,"Student Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Home Equity Loan",30,16,27.01,14,Bad,4230.46,28.96615025,4 Years and 9 Months,Yes,66.05246032,111.4289322,Low_spent_Small_value_payments,266.5734408
SB0xb5a7936,CUS_0x16ae,September,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,4,2,"Auto Loan, and Personal Loan",14,6,0.57,9,Good,282.44,34.83846843,28 Years and 6 Months,NM,23.47255561,63.44630246,Low_spent_Small_value_payments,322.3711836
SB0xb5a7937,CUS_0x16ae,October,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,4,2,"Auto Loan, and Personal Loan",12,9,-2.43,9,_,282.44,25.15131822,28 Years and 7 Months,No,23.47255561,111.2325442,Low_spent_Small_value_payments,274.5849418
SB0xb5a7938,CUS_0x16ae,November,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,4,2,"Auto Loan, and Personal Loan",17,5,0.57,9,Good,282.44,25.13379146,28 Years and 8 Months,No,23.47255561,74.24645708,Low_spent_Small_value_payments,311.571029
SB0xb5a7939,CUS_0x16ae,December,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,4,2_,"Auto Loan, and Personal Loan",14,6,0.57,9,Good,282.44,31.00207084,NA,No,23.47255561,82.95732655,Low_spent_Small_value_payments,302.8601595
SB0xb5a7940,CUS_0x16ae,January,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,34,5,"Not Specified, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",48,18,21.9,15,Bad,3563.38,31.0076777,10 Years and 5 Months,Yes,147.5930311,119.1562042,High_spent_Medium_value_payments,511.1570147
SB0xb5a7941,CUS_0x16ae,February,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,34,5,"Not Specified, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",46,19,26.9,15,Bad,3563.38,30.00612282,NA,Yes,147.5930311,__10000__,High_spent_Medium_value_payments,495.5741113
SB0xb5a7942,CUS_0x16ae,March,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,34,5,"Not Specified, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",46,16,26.9,15,Bad,3563.38,24.23927859,10 Years and 7 Months,Yes,147.5930311,399.7697758,Low_spent_Small_value_payments,270.5434431
SB0xb5a7943,CUS_0x16ae,April,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,34,5,"Not Specified, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",46,18,26.9,15,Bad,3563.38,28.44728658,10 Years and 8 Months,Yes,147.5930311,151.287594,Low_spent_Large_value_payments,499.0256249
SB0xb5a7944,CUS_0x16ae,May,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,5,4,"Debt Consolidation Loan, Student Loan, Not Specified, and Credit-Builder Loan",2,1,3.22,2,_,690.43,33.63620569,18 Years and 1 Months,No,139.2724408,68.88280077,High_spent_Medium_value_payments,414.0740918
SB0xb5a7945,CUS_0x16ae,June,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,5,4,"Debt Consolidation Loan, Student Loan, Not Specified, and Credit-Builder Loan",4,2_,_,2,Good,690.43,27.06057887,18 Years and 2 Months,No,139.2724408,124.9487886,High_spent_Medium_value_payments,358.008104
SB0xb5a7946,CUS_0x16ae,July,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,5,4,"Debt Consolidation Loan, Student Loan, Not Specified, and Credit-Builder Loan",4,1,-3.78,2,Good,690.43,25.12027299,NA,No,139.2724408,28.1492516,High_spent_Large_value_payments,444.807641
SB0xb5a7947,CUS_0x16ae,August,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,5,4,"Debt Consolidation Loan, Student Loan, Not Specified, and Credit-Builder Loan",0,-2,3.22,2,Good,690.43,39.95639247,NA,No,139.2724408,156.0980196,Low_spent_Large_value_payments,346.858873
SB0xb5a7948,CUS_0x16ae,September,Letsie Molapo,52,567-87-6871,Musician,51034.12,4499.843333,6,4,31,7,"Personal Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Mortgage Loan, Mortgage Loan, and Not Specified",59,18,13.23,11,_,1556.58,27.97742863,18 Years and 11 Months,Yes,298.0884766,616.7958421,Low_spent_Small_value_payments,
